Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,PG,TSLA,V
2022-04-22,159.00173950195312,144.35000610351562,118.92228698730469,164.74012756347656,116.26899719238281,266.6298522949219,19.482770919799805,149.52444458007812,335.01666259765625,203.07586669921875
2022-04-25,160.07293701171875,146.07400512695312,122.34027099609375,168.7964630126953,116.23233795166016,273.13922119140625,19.8691349029541,150.72994995117188,332.67333984375,204.8123321533203
2022-04-26,154.09774780273438,139.39100646972656,117.94265747070312,167.58950805664062,112.79403686523438,262.92279052734375,18.756967544555664,148.17059326171875,292.1400146484375,196.17889404296875
2022-04-27,153.8717041015625,138.16700744628906,113.61312866210938,165.24830627441406,111.32703399658203,275.5716247558594,18.38458824157715,147.7718963623047,293.836669921875,208.87054443359375
2022-04-28,160.81983947753906,144.59649658203125,117.81591796875,166.48243713378906,113.08744812011719,281.80859375,19.749330520629883,151.52737426757812,292.5033264160156,215.26023864746094
2022-04-29,154.93307495117188,124.28150177001953,113.4292221069336,163.7600555419922,109.4382553100586,270.0256042480469,18.51637077331543,148.87533569335938,290.2533264160156,207.91453552246094
2022-05-02,155.23776245117188,124.5,115.88797760009766,162.10848999023438,110.43766021728516,276.7879638671875,19.500741958618164,146.86314392089844,300.9800109863281,206.35366821289062
2022-05-03,156.73153686523438,124.25350189208984,116.6344985961914,161.79087829589844,112.80321502685547,274.1706237792969,19.56962776184082,144.85093688964844,303.0833435058594,203.4563751220703
2022-05-04,163.1588134765625,125.92849731445312,121.5321273803711,163.52413940429688,116.5348892211914,282.1491394042969,20.3004207611084,145.91734313964844,317.5400085449219,209.27047729492188
2022-05-05,154.06825256347656,116.40699768066406,115.8109359741211,160.40243530273438,113.61923217773438,269.86016845703125,18.812877655029297,143.2281951904297,291.09332275390625,200.2175750732422
2022-05-06,154.79656982421875,114.77249908447266,115.05646514892578,160.04852294921875,113.43584442138672,267.3109436035156,18.644161224365234,144.65621948242188,288.54998779296875,197.85678100585938
2022-05-09,149.65896606445312,108.78900146484375,111.84025573730469,160.9197235107422,111.73046875,257.43505859375,16.922008514404297,144.29458618164062,262.3699951171875,188.27711486816406
2022-05-10,152.0703125,108.85900115966797,113.71302032470703,160.70188903808594,109.0073471069336,262.2221984863281,17.565946578979492,143.53419494628906,266.67999267578125,188.84291076660156
2022-05-11,144.18678283691406,105.37200164794922,112.92524719238281,159.8307647705078,108.31968688964844,253.51388549804688,16.602529525756836,141.51272583007812,244.6666717529297,191.9060516357422
2022-05-12,140.30899047851562,106.93049621582031,112.17127227783203,161.4097137451172,108.22799682617188,248.45431518554688,16.148290634155273,140.9378204345703,242.6666717529297,189.5847930908203
2022-05-13,144.7871551513672,113.05500030517578,115.35865783691406,160.48410034179688,109.19071197509766,254.0684814453125,17.676761627197266,142.4492645263672,256.5299987792969,194.72584533691406
2022-05-16,143.2418975830078,110.81050109863281,113.76273345947266,161.60031127929688,108.4297103881836,254.43824768066406,17.235492706298828,143.84019470214844,241.4566650390625,193.33798217773438
2022-05-17,146.88351440429688,115.36849975585938,115.77863311767578,162.27182006835938,112.02388000488281,259.6145935058594,18.146984100341797,143.43222045898438,253.8699951171875,199.38804626464844
2022-05-18,138.59646606445312,107.11250305175781,111.23240661621094,159.25906372070312,110.10759735107422,247.79443359375,16.91002655029297,134.4931640625,236.60333251953125,195.4686737060547
2022-05-19,135.18125915527344,107.31900024414062,109.72593688964844,157.84339904785156,108.4755630493164,246.87767028808594,17.095720291137695,131.3960418701172,236.47332763671875,192.90789794921875
2022-05-20,135.41744995117188,107.59100341796875,108.25872802734375,160.6020965576172,107.586181640625,246.31202697753906,16.66642951965332,131.4794921875,221.3000030517578,194.53036499023438
2022-05-23,140.8502960205078,107.55699920654297,110.82334899902344,163.8808135986328,114.24269104003906,254.201904296875,16.87009620666504,134.50245666503906,224.96665954589844,202.86753845214844
2022-05-24,138.1437225341797,104.0999984741211,105.33824920654297,165.6708526611328,115.85639953613281,253.19729614257812,16.127323150634766,136.8948516845703,209.3866729736328,198.04898071289062
2022-05-25,138.3011932373047,106.7750015258789,105.17424011230469,164.04519653320312,116.66324615478516,256.025634765625,16.94696807861328,134.6508026123047,219.60000610351562,199.2316131591797
2022-05-26,141.50975036621094,111.07749938964844,107.14989471435547,163.89906311035156,118.68038177490234,259.3219909667969,17.821517944335938,135.82847595214844,235.91000366210938,203.8351287841797
2022-05-27,147.2771759033203,115.14649963378906,111.64691162109375,165.3876953125,120.3582992553711,266.4803771972656,18.779937744140625,137.9055938720703,253.2100067138672,208.06727600097656
2022-05-31,146.48980712890625,120.20950317382812,113.08380126953125,163.96299743652344,121.23846435546875,265.1442565917969,18.641164779663086,137.12667846679688,252.75332641601562,207.37330627441406
2022-06-01,146.36187744140625,121.68399810791016,113.21302032470703,162.30081176757812,119.11131286621094,265.68072509765625,18.289745330810547,135.04957580566406,246.7899932861328,205.1839599609375
2022-06-02,148.8223876953125,125.51100158691406,116.92127990722656,161.7893829345703,121.02757263183594,267.7872619628906,19.559642791748047,136.50538635253906,258.3333435058594,210.18821716308594
2022-06-03,143.08444213867188,122.3499984741211,113.85814666748047,161.12265014648438,119.34053802490234,263.3400573730469,18.6890869140625,135.28138732910156,234.51666259765625,207.84243774414062
2022-06-06,143.83242797851562,124.79000091552734,116.12406921386719,161.10440063476562,118.9462890625,262.1014709472656,18.754974365234375,134.7528533935547,238.27999877929688,208.12588500976562
2022-06-07,146.36187744140625,123.0,116.45110321044922,162.87619018554688,119.25801086425781,265.75872802734375,18.894746780395508,136.25503540039062,238.8866729736328,209.6506805419922
2022-06-08,145.6237030029297,121.18000030517578,116.49533081054688,161.90809631347656,117.36007690429688,263.720458984375,18.62114143371582,134.55809020996094,241.86666870117188,208.67324829101562
2022-06-09,140.3877410888672,116.1500015258789,114.15089416503906,158.6476593017578,114.89369201660156,258.23944091796875,18.022005081176758,132.12860107421875,239.7066650390625,201.4503173828125
2022-06-10,134.96473693847656,109.6500015258789,110.49879455566406,157.58824157714844,109.61248016357422,246.73138427734375,16.94955062866211,131.6278839111328,232.22999572753906,194.99951171875
2022-06-13,129.79762268066406,103.66999816894531,105.75823211669922,155.99908447265625,106.3484115600586,236.2667999267578,15.624463081359863,128.10418701171875,215.73666381835938,187.9134521484375
2022-06-14,130.66368103027344,102.30999755859375,106.07930755615234,153.60629272460938,104.57882690429688,238.44163513183594,15.813192367553711,124.10758209228516,220.88999938964844,189.1449737548828
2022-06-15,133.2915496826172,107.66999816894531,109.11013793945312,155.250244140625,105.81661987304688,245.5318145751953,16.50319480895996,122.87432098388672,233.0,191.7252655029297
2022-06-16,128.00637817382812,103.66000366210938,105.40137481689453,155.33241271972656,104.00121307373047,238.90982055664062,15.578529357910156,123.62541961669922,213.10000610351562,184.77603149414062
2022-06-17,129.482666015625,106.22000122070312,106.50475311279297,154.7661590576172,103.63446044921875,241.52346801757812,15.857128143310547,122.73521423339844,216.75999450683594,185.71429443359375
2022-06-21,133.72459411621094,108.68000030517578,110.87902069091797,158.00831604003906,106.20169830322266,247.46282958984375,16.542139053344727,126.45361328125,237.0366668701172,189.9952850341797
2022-06-22,133.21282958984375,108.94999694824219,110.82286071777344,160.50164794921875,105.6057357788086,246.867919921875,16.33643913269043,128.42877197265625,236.086669921875,189.4381561279297
2022-06-23,136.08673095703125,112.44000244140625,111.5728530883789,164.0817413330078,104.45047760009766,252.4561767578125,16.201631546020508,131.9524383544922,235.07000732421875,192.19439697265625
2022-06-24,139.42320251464844,116.45999908447266,117.27169036865234,166.4836883544922,107.56785583496094,261.0775146484375,17.10133171081543,133.85336303710938,245.7066650390625,200.86386108398438
2022-06-27,139.42320251464844,113.22000122070312,115.1429443359375,166.32843017578125,106.70598602294922,258.3370361328125,16.844703674316406,132.83334350585938,244.9199981689453,198.95797729492188
2022-06-28,135.2698211669922,107.4000015258789,111.33975219726562,161.59754943847656,106.19253540039062,250.1350555419922,15.958980560302734,130.67276000976562,232.663330078125,193.6409454345703
2022-06-29,137.0315704345703,108.91999816894531,111.03558349609375,161.64324951171875,105.71577453613281,253.82154846191406,15.519613265991211,131.85971069335938,228.49000549316406,194.98973083496094
2022-06-30,134.56118774414062,106.20999908447266,108.31340026855469,162.11813354492188,103.2493667602539,250.47637939453125,15.137166023254395,133.3340606689453,224.47332763671875,192.43873596191406
2022-07-01,136.73629760742188,109.55999755859375,108.08924865722656,163.95387268066406,104.56967163085938,253.1583709716797,14.502080917358398,135.48536682128906,227.26333618164062,194.6769561767578
2022-07-05,139.32476806640625,113.5,112.58777618408203,162.69351196289062,104.17192840576172,256.34747314453125,14.9424467086792,134.1779022216797,233.06666564941406,196.0062255859375
2022-07-06,140.66329956054688,114.33000183105469,113.88896942138672,162.8396759033203,103.49669647216797,259.62432861328125,15.108207702636719,135.42974853515625,231.73333740234375,196.5731201171875
2022-07-07,144.0391387939453,116.33000183105469,118.07485961914062,163.02232360839844,106.1144027709961,261.7601623535156,15.835161209106445,135.38336181640625,244.5433349609375,198.21511840820312
2022-07-08,144.71824645996094,115.54000091552734,118.6419677734375,162.82138061523438,105.78138732910156,261.03851318359375,15.815185546875,134.47463989257812,250.76333618164062,198.9677276611328
2022-07-11,142.58250427246094,111.75,114.98688507080078,162.88534545898438,104.3939208984375,257.9664306640625,15.130175590515137,135.4204559326172,234.3433380126953,200.4240264892578
2022-07-12,143.55685424804688,109.22000122070312,113.34075927734375,160.60208129882812,104.49567413330078,247.39456176757812,15.06027603149414,134.2242889404297,233.07000732421875,200.1894989013672
2022-07-13,143.19271850585938,110.4000015258789,110.68965911865234,160.22764587402344,103.51519012451172,246.46804809570312,15.142158508300781,135.10520935058594,237.0399932861328,199.5346221923828
2022-07-14,146.1256866455078,110.62999725341797,109.70954132080078,160.44680786132812,99.89849090576172,247.79443359375,15.34985637664795,134.70648193359375,238.31333923339844,201.25485229492188
2022-07-15,147.79881286621094,113.55000305175781,111.11112976074219,162.7757110595703,104.4771728515625,250.3690948486328,15.739295959472656,134.52099609375,240.06666564941406,205.2914276123047
2022-07-18,144.7477569580078,113.76000213623047,108.37999725341797,159.12257385253906,103.40419006347656,247.960205078125,16.077808380126953,132.88897705078125,240.54666137695312,202.5254364013672
2022-07-19,148.61570739746094,118.20999908447266,113.13151550292969,156.80279541015625,105.9664077758789,253.10964965820312,16.9675235748291,133.56588745117188,245.52999877929688,208.82958984375
2022-07-20,150.62350463867188,122.7699966430664,113.2209701538086,155.90777587890625,105.9478988647461,255.7817840576172,17.781349182128906,131.25697326660156,247.5,208.546142578125
2022-07-21,152.89700317382812,124.62999725341797,113.65834045410156,156.4557647705078,106.66938781738281,258.2881774902344,18.024002075195312,131.381103515625,271.7066650390625,211.30239868164062
2022-07-22,151.65692138671875,122.41999816894531,107.25675201416016,157.19552612304688,106.1513900756836,253.91908264160156,17.294052124023438,133.4810333251953,272.24334716796875,208.86871337890625
2022-07-25,150.53489685058594,121.13999938964844,106.86906433105469,157.5060577392578,106.5768814086914,252.42694091796875,16.999479293823242,134.38633728027344,268.4333190917969,209.42584228515625
2022-07-26,149.20623779296875,114.80999755859375,104.39390563964844,158.62025451660156,104.91191101074219,245.66831970214844,16.509187698364258,134.64767456054688,258.8599853515625,207.68606567382812
2022-07-27,154.31427001953125,120.97000122070312,112.385986328125,158.18190002441406,106.59538269042969,262.0917053222656,17.764375686645508,135.9263153076172,274.82000732421875,205.71173095703125
2022-07-28,154.86546325683594,122.27999877929688,113.5390625,159.09518432617188,106.19763946533203,269.572021484375,17.958099365234375,138.1848602294922,280.8999938964844,206.5718231201172
2022-07-29,159.94395446777344,134.9499969482422,115.62654876708984,159.38742065429688,106.70638275146484,273.7948913574219,18.1368408203125,129.6451416015625,297.1499938964844,207.31466674804688
2022-08-01,158.95974731445312,135.38999938964844,114.17524719238281,158.83030700683594,105.64265441894531,271.1324462890625,18.414440155029297,133.36903381347656,297.27667236328125,206.58163452148438
2022-08-02,157.48342895507812,134.16000366210938,114.44364166259766,157.9261474609375,103.99617767333984,268.0213623046875,18.49931526184082,132.48239135742188,300.586669921875,201.59690856933594
2022-08-03,163.50680541992188,139.52000427246094,117.37606048583984,159.4513397216797,105.0876693725586,275.4820861816406,18.865787506103516,135.21697998046875,307.39666748046875,203.76675415039062
2022-08-04,163.1918487548828,142.57000732421875,117.48539733886719,156.89410400390625,103.93142700195312,276.63287353515625,19.187320709228516,135.00228881835938,308.6333312988281,208.64390563964844
2022-08-05,162.96519470214844,140.8000030517578,116.76969909667969,156.27310180664062,107.07637786865234,275.91119384765625,18.96164894104004,135.067626953125,288.1700134277344,210.98965454101562
2022-08-08,162.49209594726562,139.41000366210938,116.60070037841797,155.44203186035156,105.77214813232422,273.3852844238281,17.76737403869629,135.5809783935547,290.42333984375,208.49732971191406
2022-08-09,162.54136657714844,137.8300018310547,115.9346923828125,155.42373657226562,106.7248764038086,275.3162841796875,17.06138801574707,135.26365661621094,283.3333435058594,205.5064697265625
2022-08-10,166.79908752441406,142.69000244140625,118.98638916015625,155.8712615966797,109.50910186767578,282.006591796875,18.070932388305664,136.5422821044922,294.3566589355469,207.3048858642578
2022-08-11,166.0598907470703,140.63999938964844,118.13151550292969,152.64732360839844,111.12779998779297,279.9195251464844,17.91615867614746,135.57162475585938,286.6300048828125,206.67337036132812
2022-08-12,169.6178436279297,143.5500030517578,120.95459747314453,150.96690368652344,112.96853637695312,284.6885070800781,18.682050704956055,136.88758850097656,300.0299987792969,206.91815185546875
2022-08-15,170.69210815429688,143.17999267578125,121.35222625732422,151.68836975097656,113.2737808227539,286.2099609375,19.004587173461914,138.6515350341797,309.32000732421875,211.90188598632812
2022-08-16,170.534423828125,144.77999877929688,120.97447204589844,153.04006958007812,114.35601043701172,285.46875,18.851808547973633,139.93016052246094,306.5633239746094,212.60682678222656
2022-08-17,172.03248596191406,142.10000610351562,118.83728790283203,153.04917907714844,113.39402770996094,284.7162170410156,18.3085880279541,139.2861785888672,303.9966735839844,210.0415496826172
2022-08-18,171.6382293701172,142.3000030517578,119.45359802246094,152.30943298339844,112.5152816772461,283.59228515625,18.745962142944336,139.78082275390625,302.8699951171875,210.7563018798828
2022-08-19,169.0461883544922,138.22999572753906,116.51124572753906,154.62916564941406,109.73108673095703,279.66339111328125,17.82328987121582,139.7434844970703,296.6666564941406,208.37704467773438
2022-08-22,165.15318298339844,133.22000122070312,113.55894470214844,154.0867156982422,107.9181137084961,271.45379638671875,17.00946617126465,139.37017822265625,289.913330078125,204.2549285888672
2022-08-23,164.8180694580078,133.6199951171875,113.18120574951172,152.74436950683594,106.8543701171875,270.1735534667969,17.156253814697266,136.68226623535156,296.4533386230469,202.4827423095703
2022-08-24,165.11373901367188,133.8000030517578,113.0122299194336,152.23867797851562,107.1133804321289,269.5382385253906,17.197195053100586,136.09425354003906,297.0966796875,202.35545349121094
2022-08-25,167.57766723632812,137.27999877929688,115.95457458496094,153.66378784179688,109.65709686279297,272.5288391113281,17.88719940185547,135.98228454589844,296.07000732421875,205.4396514892578
2022-08-26,161.2601318359375,130.75,109.68220520019531,151.0342254638672,106.06812286376953,262.0127868652344,16.2365779876709,132.79969787597656,288.0899963378906,198.65432739257812
2022-08-29,159.0524139404297,129.7899932861328,108.76768493652344,149.8665771484375,105.80915069580078,259.2176208496094,15.778240203857422,132.23971557617188,284.82000732421875,198.10604858398438
2022-08-30,156.6180877685547,128.72999572753906,108.2905502319336,149.34246826171875,105.82765197753906,257.0088806152344,15.445719718933105,130.8304443359375,277.70001220703125,197.17584228515625
2022-08-31,154.95242309570312,126.7699966430664,107.57483673095703,148.34030151367188,105.19866180419922,255.5428466796875,15.072258949279785,128.73985290527344,275.6099853515625,194.5615997314453
2022-09-01,155.68177795410156,127.81999969482422,109.08576965332031,152.0180206298828,105.9201431274414,254.4971466064453,13.916926383972168,130.3264617919922,277.1600036621094,195.95193481445312
2022-09-02,153.56277465820312,127.51000213623047,107.20703887939453,149.6275177001953,105.18016815185547,250.2554931640625,13.627344131469727,128.01185607910156,270.2099914550781,193.63143920898438
2022-09-06,152.30120849609375,126.11000061035156,106.1732406616211,150.0320281982422,105.2078857421875,247.5092010498047,13.445605278015137,126.58393096923828,274.4200134277344,194.49307250976562
2022-09-07,153.7106475830078,129.47999572753906,108.7975082397461,150.85032653808594,107.20587158203125,252.23948669433594,13.698314666748047,128.4971923828125,283.70001220703125,196.2358856201172
2022-09-08,152.23223876953125,129.82000732421875,107.73387908935547,152.06398010253906,109.7033462524414,252.65975952148438,13.9739990234375,128.6651611328125,289.260009765625,196.51986694335938
2022-09-09,155.10025024414062,133.27000427246094,109.99034881591797,152.35821533203125,110.23058319091797,258.465087890625,14.3705472946167,130.6251220703125,299.67999267578125,200.91612243652344
2022-09-12,161.07284545898438,136.4499969482422,110.19910430908203,152.29383850097656,111.53482055664062,260.6054382324219,14.488409996032715,131.6890869140625,304.4200134277344,202.31625366210938
2022-09-13,151.6211700439453,126.81999969482422,103.6980972290039,148.33111572265625,107.65912628173828,246.2777557373047,13.115982055664062,128.9638214111328,292.1300048828125,195.50155639648438
2022-09-14,153.0699920654297,128.5500030517578,104.37403106689453,151.392822265625,107.40937805175781,246.50253295898438,13.112988471984863,129.2718505859375,302.6099853515625,195.2470245361328
2022-09-15,150.17237854003906,126.27999877929688,102.29650115966797,151.77896118164062,109.0280990600586,239.81761169433594,12.914213180541992,128.27317810058594,303.75,191.29129028320312
2022-09-16,148.5264892578125,123.52999877929688,102.1871566772461,154.09593200683594,108.29736328125,239.192138671875,13.182905197143555,129.05715942382812,303.3500061035156,189.2645263671875
2022-09-19,152.251953125,124.66000366210938,102.4555435180664,152.88226318359375,109.29634857177734,238.97708129882812,13.366694450378418,128.78651428222656,309.07000732421875,189.0980987548828
2022-09-20,154.63702392578125,122.19000244140625,100.53704071044922,151.67779541015625,107.14111328125,236.9540252685547,13.160930633544922,128.32916259765625,308.7300109863281,188.06021118164062
2022-09-21,151.50291442871094,118.54000091552734,98.6881332397461,150.12399291992188,104.0516586303711,233.5333709716797,13.245832443237305,126.67721557617188,300.79998779296875,183.11566162109375
2022-09-22,150.53704833984375,117.30999755859375,99.54300689697266,152.79031372070312,102.86768341064453,235.517333984375,12.546634674072266,127.125244140625,288.5899963378906,181.9113006591797
2022-09-23,148.2603759765625,113.77999877929688,98.15135192871094,153.2868194580078,100.95297241210938,232.52670288085938,12.50168514251709,126.5372543334961,275.3299865722656,180.11953735351562
2022-09-26,148.5955047607422,115.1500015258789,97.58474731445312,152.34898376464844,98.77925872802734,232.06736755371094,12.214015007019043,126.65858459472656,276.010009765625,176.81988525390625
2022-09-27,149.57119750976562,114.41000366210938,96.91874694824219,151.65025329589844,97.9097671508789,231.0509490966797,12.3988037109375,123.1773452758789,282.94000244140625,174.1566619873047
2022-09-28,147.6788787841797,118.01000213623047,99.45354461669922,152.95584106445312,99.88922119140625,235.6053009033203,12.721433639526367,123.1773452758789,287.80999755859375,175.43931579589844
2022-09-29,140.42506408691406,114.80000305175781,96.83922576904297,151.27325439453125,98.19651794433594,232.11622619628906,12.206024169921875,120.1161117553711,268.2099914550781,176.30096435546875
2022-09-30,136.20675659179688,113.0,95.07977294921875,150.19754028320312,96.66104125976562,227.6204833984375,12.125117301940918,117.82952880859375,265.25,173.94125366210938
2022-10-03,140.39544677734375,115.87999725341797,98.05195617675781,150.05044555664062,99.64875030517578,235.28277587890625,12.497690200805664,119.93879699707031,242.39999389648438,177.85775756835938
2022-10-04,143.99282836914062,121.08999633789062,101.03406524658203,152.2754364013672,104.31067657470703,243.23828125,13.151942253112793,121.42274475097656,249.44000244140625,181.7742156982422
2022-10-05,144.2884979248047,120.94999694824219,100.8253173828125,151.80653381347656,103.02277374267578,243.55101013183594,13.193893432617188,120.58277893066406,240.80999755859375,183.75209045410156
2022-10-06,143.33245849609375,120.30000305175781,100.81537628173828,148.8643798828125,100.92293548583984,241.19561767578125,13.114983558654785,118.04419708251953,238.1300048828125,181.7154998779297
2022-10-07,138.06948852539062,114.55999755859375,98.09172058105469,147.2921600341797,98.90708923339844,228.9301300048828,12.062189102172852,115.9815902709961,223.07000732421875,179.9922637939453
2022-10-10,138.39471435546875,113.66999816894531,97.27660369873047,147.48521423339844,97.98314666748047,224.05323791503906,11.65665340423584,115.50562286376953,222.9600067138672,178.37669372558594
2022-10-11,136.97552490234375,112.20999908447266,96.60065460205078,149.61830139160156,95.15538024902344,220.30030822753906,11.572750091552734,115.94425201416016,216.5,175.40016174316406
2022-10-12,136.34474182128906,112.9000015258789,96.9783935546875,149.58154296875,96.69525909423828,220.63258361816406,11.486847877502441,116.13091278076172,217.24000549316406,174.5189666748047
2022-10-13,140.9276580810547,112.52999877929688,98.46945190429688,151.8433074951172,102.07085418701172,228.9301300048828,11.946321487426758,117.88553619384766,221.72000122070312,180.80490112304688
2022-10-14,136.3841552734375,106.9000015258789,95.9843521118164,151.20892333984375,103.7693862915039,223.37889099121094,11.214159965515137,116.7375717163086,204.99000549316406,178.80751037597656
2022-10-17,140.3560791015625,113.79000091552734,99.37401580810547,153.16726684570312,108.12771606445312,232.1455535888672,11.874403953552246,118.8468246459961,219.35000610351562,181.38259887695312
2022-10-18,141.6767120361328,116.36000061035156,100.16925048828125,152.63400268554688,110.9088363647461,233.0935516357422,11.953314781188965,119.8081283569336,220.19000244140625,183.26254272460938
2022-10-19,141.78512573242188,115.06999969482422,99.03604125976562,151.42037963867188,108.73432159423828,231.11935424804688,12.037217140197754,120.91876983642578,222.0399932861328,182.5183868408203
2022-10-20,141.3218994140625,115.25,99.37401580810547,151.80653381347656,108.37970733642578,230.79684448242188,12.180055618286133,119.36129760742188,207.27999877929688,183.3114776611328
2022-10-21,145.14593505859375,119.31999969482422,100.527099609375,155.11648559570312,114.07259368896484,236.6314697265625,12.451743125915527,120.85579681396484,214.44000244140625,186.39572143554688
2022-10-24,147.29449462890625,119.81999969482422,101.90880584716797,157.2035675048828,114.21257019042969,241.64520263671875,12.584590911865234,121.59833526611328,211.25,186.7285919189453
