Date,AAPL,AMD,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V
2015-01-15,23.73096466064453,2.5199999809265137,14.34749984741211,25.050264358520508,76.4974594116211,41.31340789794922,38.903778076171875,67.0090560913086,12.791333198547363,58.80828857421875
2015-01-16,23.546567916870117,2.390000104904175,14.536999702453613,25.37084197998047,77.65435028076172,42.01961898803711,39.55387878417969,68.04559326171875,12.871333122253418,59.231117248535156
2015-01-20,24.15306282043457,2.240000009536743,14.472000122070312,25.344999313354492,75.6017837524414,41.854331970214844,39.68220901489258,68.0008773803711,12.795332908630371,59.67021942138672
2015-01-21,24.337461471557617,2.450000047683716,14.862500190734863,25.864381790161133,76.05708312988281,41.98958206176758,39.28015899658203,68.13905334472656,13.104666709899902,59.772430419921875
2015-01-22,24.970609664916992,2.4700000286102295,15.515999794006348,26.7048397064209,77.44538116455078,43.26675796508789,40.315208435058594,68.80744171142578,13.441332817077637,59.846778869628906
2015-01-23,25.099456787109375,2.450000047683716,15.619500160217285,26.935956954956055,76.28099060058594,42.583091735839844,40.35797119140625,67.6509017944336,13.419333457946777,60.007080078125
2015-01-26,25.126113891601562,2.609999895095825,15.482999801635742,26.676015853881836,76.32577514648438,42.65069580078125,40.21255874633789,67.27537536621094,13.770000457763672,59.59818649291992
2015-01-27,24.246370315551758,2.700000047683716,15.337499618530273,25.904142379760742,76.19889068603516,42.22246551513672,36.491539001464844,64.95475769042969,13.732000350952148,58.31111526489258
2015-01-28,25.617084503173828,2.630000114440918,15.195500373840332,25.4687557220459,75.74358367919922,41.13309097290039,35.23409652709961,63.94841003417969,13.291333198547363,57.2354621887207
2015-01-29,26.414640426635742,2.609999895095825,15.58899974822998,25.50851821899414,76.41534423828125,41.824275970458984,35.93552780151367,64.33893585205078,13.680000305175781,57.61647033691406
2015-01-30,26.028085708618164,2.569999933242798,17.726499557495117,26.717267990112305,74.74342346191406,40.85512161254883,34.558319091796875,63.30255126953125,13.573332786560059,59.22182846069336
2015-02-02,26.354650497436523,2.6700000762939453,18.223499298095703,26.451364517211914,75.2584228515625,41.67403030395508,35.31108474731445,63.925880432128906,14.062666893005371,59.321720123291016
2015-02-03,26.35909080505371,2.759999990463257,18.177499771118164,26.50603675842285,76.4750747680664,42.613136291503906,35.584808349609375,64.54918670654297,14.557332992553711,60.35556411743164
2015-02-04,26.561256408691406,2.8499999046325684,18.237499237060547,26.14818000793457,75.65399932861328,42.35770797729492,35.79011154174805,64.42903137207031,14.569999694824219,61.540435791015625
2015-02-05,26.750844955444336,3.309999942779541,18.694499969482422,26.333568572998047,76.4750747680664,42.65069580078125,36.311912536621094,65.11247253417969,14.732666969299316,63.145774841308594
2015-02-06,26.525575637817383,3.0299999713897705,18.714000701904297,26.534860610961914,75.4599380493164,43.49214553833008,36.27769470214844,64.29385375976562,14.490667343139648,62.128211975097656
2015-02-09,26.7017765045166,3.0399999618530273,18.527999877929688,26.30623435974121,74.47472381591797,43.43955993652344,36.234928131103516,63.87329864501953,14.498666763305664,61.672855377197266
2015-02-10,27.21475601196289,3.0399999618530273,18.649999618530273,26.846988677978516,74.90018463134766,43.920387268066406,36.44021987915039,64.12865447998047,14.419333457946777,61.46142578125
2015-02-11,27.85264015197754,3.069999933242798,18.756999969482422,26.73963165283203,74.92256927490234,43.852752685546875,36.25202178955078,64.31640625,14.186667442321777,61.9083137512207
2015-02-12,28.205032348632812,3.119999885559082,18.85849952697754,27.137746810913086,73.47455596923828,44.75430679321289,36.859375,64.60929870605469,13.525333404541016,63.053428649902344
2015-02-13,28.343318939208984,3.1500000953674316,19.09149932861328,27.39371109008789,74.35529327392578,44.829437255859375,37.52658462524414,64.51170349121094,13.584667205810547,62.75550079345703
2015-02-17,28.510591506958008,3.109999895095825,18.771499633789062,27.088043212890625,74.96733856201172,45.15249252319336,37.5438117980957,64.20377349853516,13.623332977294922,63.04412078857422
2015-02-18,28.709089279174805,3.0799999237060547,18.668500900268555,26.970746994018555,74.60907745361328,44.60405349731445,37.500736236572266,64.78201293945312,13.630666732788086,62.63679122924805
2015-02-19,28.64887237548828,3.059999942779541,18.950000762939453,27.15961456298828,75.16141510009766,44.49887466430664,37.474891662597656,63.99345397949219,14.11400032043457,62.63214874267578
2015-02-20,28.883056640625,3.059999942779541,19.183000564575195,26.92850112915039,75.35684204101562,44.927101135253906,37.7850227355957,63.73812484741211,14.473999977111816,63.53987503051758
2015-02-23,29.66368865966797,3.059999942779541,19.006999969482422,26.590526580810547,75.29671478271484,44.589027404785156,38.03486251831055,64.12865447998047,13.822667121887207,63.54218292236328
2015-02-24,29.478557586669922,3.109999895095825,18.929500579833984,26.771942138671875,75.6875228881836,45.69342803955078,37.98316955566406,64.21125793457031,13.607333183288574,63.416500091552734
2015-02-25,28.724702835083008,3.0999999046325684,19.26849937438965,27.203353881835938,76.07086181640625,45.93383026123047,37.897029876708984,64.18122863769531,13.583999633789062,63.54218292236328
2015-02-26,29.0882511138916,3.0799999237060547,19.239999771118164,27.797786712646484,77.26590728759766,46.264404296875,37.95735549926758,63.963443756103516,13.812666893005371,63.71443176269531
2015-02-27,28.651100158691406,3.109999895095825,19.007999420166016,27.96379280090332,77.04798126220703,46.039024353027344,37.776405334472656,63.93337631225586,13.555999755859375,63.14651870727539
2015-03-02,28.791610717773438,3.2100000381469727,19.283000946044922,28.57959747314453,77.58161926269531,46.40714645385742,37.802249908447266,64.14366149902344,13.155332565307617,64.77108764648438
2015-03-03,28.851829528808594,3.140000104904175,19.230499267578125,28.76697540283203,76.9201889038086,46.55741500854492,37.28535461425781,63.9559211730957,13.303999900817871,64.07518005371094
2015-03-04,28.668947219848633,3.049999952316284,19.13599967956543,28.74411392211914,76.40159606933594,46.67760467529297,37.0958366394043,63.34762191772461,13.496000289916992,63.71443176269531
2015-03-05,28.193883895874023,2.9800000190734863,19.39150047302246,28.898189544677734,77.05548095703125,46.579952239990234,37.13890075683594,63.55788803100586,13.375332832336426,63.80286407470703
2015-03-06,28.23625946044922,2.9200000762939453,19.004499435424805,28.474227905273438,75.24407196044922,45.746009826660156,36.4927864074707,62.07838821411133,12.925333023071289,62.688026428222656
2015-03-09,28.356698989868164,2.930000066757202,18.92799949645996,28.533870697021484,75.65747833251953,46.20430374145508,36.9149284362793,62.40130615234375,12.725333213806152,63.17213821411133
2015-03-10,27.770112991333008,2.9200000762939453,18.475500106811523,27.82562255859375,74.80815124511719,45.04731750488281,36.20850372314453,61.23728942871094,12.687999725341797,61.72444534301758
2015-03-11,27.263822555541992,2.8399999141693115,18.318500518798828,27.618860244750977,73.89871978759766,45.25767135620117,36.165428161621094,61.124610900878906,12.916000366210938,61.61970138549805
2015-03-12,27.75672721862793,2.759999990463257,18.711999893188477,27.891225814819336,75.03363037109375,46.10662841796875,35.33840560913086,61.65031433105469,12.73799991607666,62.74386978149414
2015-03-13,27.564924240112305,2.75,18.52899932861328,27.48516082763672,74.56761932373047,45.82865524291992,35.648536682128906,61.455078125,12.578666687011719,61.68489074707031
2015-03-16,27.868244171142578,2.759999990463257,18.667499542236328,27.914588928222656,75.95811462402344,46.467254638671875,35.80360794067383,62.75428009033203,13.046667098999023,62.613521575927734
2015-03-17,28.334392547607422,2.7699999809265137,18.59600067138672,27.71428871154785,75.0787124633789,46.28693771362305,35.92422103881836,62.22109603881836,12.982000350952148,61.56149673461914
2015-03-18,28.65333366394043,2.75,18.756999969482422,28.139238357543945,76.25875091552734,46.39213562011719,36.6134033203125,62.89699935913086,13.380666732788086,62.29933166503906
2015-03-19,28.436988830566406,2.740000009536743,18.66200065612793,28.01548194885254,76.43162536621094,45.978919982910156,36.432498931884766,62.619136810302734,13.043333053588867,62.19925308227539
2015-03-20,28.08013153076172,2.799999952316284,18.92449951171875,28.079099655151367,76.96527862548828,46.39213562011719,36.94076919555664,63.64046859741211,13.20533275604248,62.757835388183594
2015-03-23,28.372310638427734,2.8399999141693115,18.75550079345703,28.0999755859375,77.4012451171875,45.93383026123047,36.923545837402344,63.730628967285156,13.308667182922363,62.45064163208008
2015-03-24,28.256336212158203,2.7899999618530273,18.704500198364258,28.70484733581543,76.63456726074219,45.4229621887207,36.958003997802734,63.024681091308594,13.447999954223633,62.46923065185547
2015-03-25,27.518089294433594,2.630000114440918,18.54800033569336,28.180988311767578,75.41695404052734,44.784366607666016,35.71744155883789,62.341251373291016,12.953332901000977,61.19377517700195
2015-03-26,27.70989227294922,2.6500000953674316,18.36750030517578,28.01399040222168,75.2666244506836,44.731781005859375,35.502079010009766,61.69539260864258,12.694000244140625,61.06344223022461
2015-03-27,27.489084243774414,2.7200000286102295,18.527999877929688,27.711305618286133,75.41695404052734,44.739288330078125,35.295326232910156,61.815547943115234,12.333333015441895,61.016883850097656
2015-03-30,28.184959411621094,2.700000047683716,18.72949981689453,27.889734268188477,76.32645416259766,45.79861068725586,35.28670883178711,62.123470306396484,12.704667091369629,61.12860870361328
2015-03-31,27.75226593017578,2.680000066757202,18.604999542236328,27.569656372070312,75.61237335205078,45.51311492919922,35.028255462646484,61.53767776489258,12.584667205810547,60.89585494995117
2015-04-01,27.71212387084961,2.690000057220459,18.51300048828125,27.31070899963379,74.52253723144531,45.33917236328125,35.0799560546875,61.82307434082031,12.505999565124512,60.68173599243164
2015-04-02,27.95077133178711,2.690000057220459,18.612499237060547,26.904146194458008,74.89083862304688,45.7702522277832,34.70951461791992,61.905643463134766,12.733332633972168,60.784141540527344
2015-04-06,28.40353012084961,2.700000047683716,18.851999282836914,27.035358428955078,74.53006744384766,45.73243713378906,35.79499435424805,62.363792419433594,13.539999961853027,60.700347900390625
2015-04-07,28.10466766357422,2.700000047683716,18.720500946044922,27.080589294433594,75.23657989501953,46.01982116699219,35.77775573730469,61.87562942504883,13.550000190734863,61.25895690917969
2015-04-08,28.013216018676758,2.7100000381469727,19.059999465942383,27.27840232849121,75.28166961669922,46.171085357666016,35.68299102783203,62.160980224609375,13.844667434692383,61.91064453125
2015-04-09,28.227338790893555,2.7200000286102295,19.177000045776367,27.237646102905273,76.16106414794922,46.48871994018555,35.734676361083984,62.251121520996094,14.005999565124512,61.854774475097656
2015-04-10,28.3477725982666,2.759999990463257,19.13249969482422,27.26349449157715,76.70973205566406,46.66265869140625,35.941436767578125,62.59659957885742,14.0600004196167,61.76168441772461
2015-04-13,28.29201316833496,2.7799999713897705,19.118000030517578,27.268463134765625,75.57481384277344,46.942481994628906,35.97589874267578,62.656681060791016,13.985333442687988,61.082054138183594
2015-04-14,28.169349670410156,2.6700000762939453,19.25550079345703,26.82810401916504,75.55225372314453,47.67608642578125,35.88113021850586,62.78434371948242,13.830666542053223,61.00756072998047
2015-04-15,28.276403427124023,2.700000047683716,19.172500610351562,26.89072608947754,75.61237335205078,48.56092834472656,36.406646728515625,62.71676254272461,13.85533332824707,61.147216796875
2015-04-16,28.140350341796875,2.869999885559082,19.302000045776367,27.013988494873047,75.00355529785156,48.258426666259766,36.320491790771484,62.709232330322266,13.779999732971191,61.119300842285156
2015-04-17,27.823640823364258,2.5799999237060547,18.777999877929688,26.478199005126953,74.84574127197266,47.52482986450195,35.855281829833984,61.980777740478516,13.78600025177002,60.06727981567383
2015-04-20,28.45928955078125,2.490000009536743,19.475500106811523,27.064186096191406,75.3192367553711,47.827335357666016,36.96662139892578,62.236087799072266,13.684666633605957,60.253482818603516
2015-04-21,28.305400848388672,2.3499999046325684,19.55900001525879,26.984167098999023,75.38690185546875,47.12398910522461,36.73401641845703,62.39381790161133,13.96066665649414,60.84000015258789
2015-04-22,28.686786651611328,2.2799999713897705,19.489999771118164,27.29530143737793,75.48458862304688,47.60044479370117,37.035526275634766,62.40130615234375,14.629332542419434,63.31642532348633
2015-04-23,28.920969009399414,2.3299999237060547,19.499500274658203,27.706830978393555,75.50714874267578,47.49457550048828,37.337059020996094,61.28316116333008,14.573332786560059,63.04643630981445
2015-04-24,29.057022094726562,2.299999952316284,22.2549991607666,28.512004852294922,75.97314453125,47.34330749511719,41.239601135253906,61.321022033691406,14.562000274658203,62.82302474975586
2015-04-27,29.585620880126953,2.3399999141693115,21.92799949645996,28.137252807617188,75.59736633300781,47.14667892456055,41.3774528503418,61.0181999206543,15.436667442321777,62.46923065185547
2015-04-28,29.119476318359375,2.309999942779541,21.465499877929688,28.05027198791504,75.71763610839844,47.46431350708008,42.3509407043457,60.881927490234375,15.36533260345459,62.16199493408203
2015-04-29,28.69124984741211,2.2799999713897705,21.4685001373291,27.902158737182617,75.45452880859375,48.09959411621094,42.26478576660156,60.450435638427734,15.49666690826416,62.69268035888672
2015-04-30,27.912853240966797,2.259999990463257,21.089000701904297,27.274925231933594,74.56011962890625,47.84246063232422,41.9029655456543,60.19303894042969,15.069999694824219,61.491695404052734
2015-05-01,28.760387420654297,2.309999942779541,21.14349937438965,27.39371109008789,75.25911712646484,48.10716247558594,41.920188903808594,60.78352737426758,15.0686674118042,61.23099899291992
2015-05-04,28.704631805419922,2.309999942779541,21.152000427246094,27.477210998535156,75.42447662353516,48.94662857055664,41.55835723876953,60.82893371582031,15.36733341217041,61.05413818359375
2015-05-05,28.057836532592773,2.2799999713897705,21.059499740600586,26.990131378173828,74.78559112548828,48.704627990722656,41.00700759887695,60.61696243286133,15.529999732971191,61.40789794921875
2015-05-06,27.881633758544922,2.2899999618530273,20.954999923706055,26.594501495361328,74.5375747680664,48.34160614013672,39.869834899902344,60.86680603027344,15.362000465393066,61.13793182373047
2015-05-07,28.05408477783203,2.319999933242798,21.3439998626709,26.940425872802734,74.90589141845703,48.7802619934082,40.23167037963867,60.715362548828125,15.786666870117188,61.98511505126953
2015-05-08,28.58264923095703,2.309999942779541,21.684499740600586,27.283870697021484,76.26628112792969,49.52897262573242,41.13623046875,61.29073715209961,15.77400016784668,64.6756820678711
2015-05-11,28.29149055480957,2.319999933242798,21.642499923706055,27.126312255859375,75.93558502197266,49.49871826171875,40.808868408203125,60.76835632324219,15.965999603271484,64.25672149658203
2015-05-12,28.190702438354492,2.3499999046325684,21.551000595092773,26.775917053222656,75.5146484375,49.4306640625,40.791629791259766,60.526092529296875,16.31599998474121,63.94951248168945
2015-05-13,28.222063064575195,2.369999885559082,21.3435001373291,26.813690185546875,75.57481384277344,49.551666259765625,41.032840728759766,60.336856842041016,16.211999893188477,64.02410125732422
2015-05-14,28.880523681640625,2.3299999237060547,21.61400032043457,27.296295166015625,76.53685760498047,49.9525032043457,41.97187423706055,60.99549102783203,16.273332595825195,65.28315734863281
2015-05-15,28.8402156829834,2.319999933242798,21.299999237060547,27.161603927612305,76.89012145996094,49.823936462402344,41.61005401611328,61.35886001586914,16.589332580566406,64.88211822509766
2015-05-18,29.158245086669922,2.3499999046325684,21.261999130249023,27.170549392700195,77.73192596435547,50.23231506347656,41.36022186279297,61.12419128417969,16.583332061767578,65.28315734863281
2015-05-19,29.131372451782227,2.2799999713897705,21.085500717163086,27.300270080566406,78.13780975341797,50.67853546142578,41.256160736083984,61.192325592041016,16.47599983215332,65.43235778808594
2015-05-20,29.129133224487305,2.319999933242798,21.19300079345703,27.46080780029297,77.8672103881836,50.27769088745117,41.256160736083984,60.92733383178711,16.290000915527344,65.07795715332031
2015-05-21,29.427005767822266,2.2799999713897705,21.581499099731445,27.67452621459961,77.54166412353516,50.40626907348633,41.117435455322266,60.874359130859375,16.374666213989258,64.69559478759766
2015-05-22,29.684566497802734,2.2799999713897705,21.381500244140625,27.56070899963379,76.73158264160156,50.27014923095703,40.66654586791992,60.526092529296875,16.51533317565918,64.9287338256836
